"","project","round","change","count","size","ratio"
"372","47445be43e3cb","P1","ADD_CHAR",7,13040,0.00053680981595092
"373","47445be8cbe0e","P1","ADD_CHAR",5,10711,0.000466809821678648
"374","47445bedeb2ca","P1","ADD_CHAR",13,19192,0.000677365568987078
"375","47445bf3dbb0a","P1","ADD_CHAR",16,25581,0.000625464211719636
"376","4744744471fb7","P1","ADD_CHAR",15,25411,0.000590295541301011
"377","47447448597ff","P1","ADD_CHAR",11,18596,0.000591525059152506
"378","4744744be721d","P1","ADD_CHAR",18,27080,0.000664697193500739
"379","47449fc1916ff","P1","ADD_CHAR",4,905,0.00441988950276243
"380","4744cac0cb63a","P1","ADD_CHAR",5,317,0.0157728706624606
"381","474501c572631","P1","ADD_CHAR",15,6926,0.00216575223794398
"382","4749a34646fcc","P1","ADD_CHAR",1,409,0.00244498777506112
"383","4749a3741b6d2","P1","ADD_CHAR",8,17435,0.000458847146544307
"384","4749a3773f95e","P1","ADD_CHAR",12,14632,0.000820120284308365
"385","4749a37a97819","P1","ADD_CHAR",22,19930,0.00110386352232815
"386","4749ac704ddf4","P1","ADD_CHAR",13,21522,0.000604033082427284
"387","4749ac72b27b6","P1","ADD_CHAR",13,21510,0.000604370060437006
"388","4749ac7654da8","P1","ADD_CHAR",5,8393,0.000595734540688669
"389","4749b5c8498ec","P1","ADD_CHAR",17,32956,0.00051583930088603
"390","4749b5cda292b","P1","ADD_CHAR",11,22921,0.00047990925352297
"391","4749b5d45098c","P1","ADD_CHAR",16,26349,0.000607233671107063
"392","4749e69864520","P1","ADD_CHAR",11,5630,0.0019538188277087
"393","4749fab513889","P1","ADD_CHAR",13,7396,0.00175770686857761
"394","474a08c5c73ad","P1","ADD_CHAR",4,1284,0.00311526479750779
"395","474c3959c5ed2","P1","ADD_CHAR",1,672,0.00148809523809524
"396","474c395ccbcfa","P1","ADD_CHAR",25,9358,0.00267151100662535
"397","474c39604be99","P1","ADD_CHAR",146,31689,0.00460727697308214
"398","474c76f39c463","P1","ADD_CHAR",27,12975,0.00208092485549133
"399","474d582752c7e","P1","ADD_CHAR",10,5217,0.00191681042744873
"400","474d582fd5d05","P1","ADD_CHAR",1,559,0.00178890876565295
"401","474d5836b95a7","P1","ADD_CHAR",3,1076,0.00278810408921933
"402","474d5e532e3ed","P1","ADD_CHAR",80,27592,0.00289939112786315
"403","474d5e5948920","P1","ADD_CHAR",121,42189,0.0028680461731731
"404","474d5e73576d7","P1","ADD_CHAR",37,11486,0.00322131290266411
"405","474d638ec8e6d","P1","ADD_CHAR",7,3722,0.00188070929607738
"406","474d7247c85e7","P1","ADD_CHAR",124,32187,0.00385248702892472
"407","474d724ce4bc9","P1","ADD_CHAR",135,38666,0.00349143950757772
"408","474dab180a415","P1","ADD_CHAR",4,909,0.0044004400440044
"409","474e60097a61d","P1","ADD_CHAR",18,7334,0.00245432233433324
"410","474ff212404b2","P1","ADD_CHAR",19,1522,0.0124835742444152
"411","4751e4b883159","P1","ADD_CHAR",2,2109,0.000948316737790422
"412","4751e5b47866e","P1","ADD_CHAR",2,2084,0.000959692898272553
"413","4752acc3d8b0b","P1","ADD_CHAR",1,911,0.00109769484083425
"414","4752d1ca62cfb","P1","ADD_CHAR",43,16647,0.00258304799663603
"415","47555672654cf","P1","ADD_CHAR",8,2466,0.0032441200324412
"416","4755584edc8f4","P1","ADD_CHAR",8,2555,0.00313111545988258
"417","4755b410a5f26","P1","ADD_CHAR",1,36,0.0277777777777778
"418","4755f8dd3406d","P1","ADD_CHAR",1,233,0.00429184549356223
"419","475742a33db99","P1","ADD_CHAR",4,1554,0.00257400257400257
"420","475764e8255de","P1","ADD_CHAR",1,403,0.00248138957816377
"421","4758ab21d5439","P1","ADD_CHAR",3,1833,0.0016366612111293
"422","4759c4cea84f7","P1","ADD_CHAR",2,1256,0.00159235668789809
"423","475df238f0b6d","P1","ADD_CHAR",2,1732,0.00115473441108545
"424","475f3a0ebc245","P1","ADD_CHAR",1,696,0.0014367816091954
"425","47615dd66cfe0","P1","ADD_CHAR",4,3532,0.00113250283125708
"426","47615ee72802a","P1","ADD_CHAR",2,1339,0.00149365197908887
"427","476435e6039b9","P1","ADD_CHAR",3,6461,0.00046432440798638
"428","476437f1a74f4","P1","ADD_CHAR",1,3694,0.000270709258256632
"429","476568ed23f09","P1","ADD_CHAR",2,4918,0.000406669377795852
"430","476a533acfb33","P1","ADD_CHAR",9,5047,0.00178323756687141
"431","476cb6c8eeb28","P1","ADD_CHAR",5,1114,0.00448833034111311
"432","476db8362bc47","P1","ADD_CHAR",3,1902,0.00157728706624606
"433","47707c835e679","P1","ADD_CHAR",6,3259,0.00184105553850875
"434","47785e9bc5a27","P1","ADD_CHAR",2,968,0.00206611570247934
"435","47898d0245839","P1","ADD_CHAR",1,1245,0.000803212851405623
"436","47006af26098f","P2","ADD_CHAR",12,3798,0.00315955766192733
"437","47016c8c29e44","P2","ADD_CHAR",1,515,0.00194174757281553
"438","4701717a42601","P2","ADD_CHAR",1,302,0.0033112582781457
"439","470193cc37adf","P2","ADD_CHAR",74,27886,0.00265366133543714
"440","4701c1caa2612","P2","ADD_CHAR",5,1657,0.00301750150875075
"441","4701c8509064e","P2","ADD_CHAR",12,5397,0.00222345747637576
"442","4701cb03f32bc","P2","ADD_CHAR",20,8866,0.00225580870742161
"443","47023565c88f3","P2","ADD_CHAR",5,4462,0.00112057373375168
"444","470295cc33ed4","P2","ADD_CHAR",3,402,0.00746268656716418
"445","4702c786ad34b","P2","ADD_CHAR",2,838,0.00238663484486874
"446","4702cd148e2f1","P2","ADD_CHAR",3,105,0.0285714285714286
"447","470327a780584","P2","ADD_CHAR",1,75,0.0133333333333333
"448","4703888546eeb","P2","ADD_CHAR",15,5281,0.0028403711418292
"449","47042c4949ecc","P2","ADD_CHAR",16,5602,0.00285612281328097
"450","470443bc1e2b2","P2","ADD_CHAR",16,16839,0.000950175188550389
"451","4704613de39a6","P2","ADD_CHAR",2,1788,0.00111856823266219
"452","470467677f591","P2","ADD_CHAR",12,7305,0.00164271047227926
"453","4704ed6571a4b","P2","ADD_CHAR",15,5151,0.0029120559114735
"454","4705a68920a92","P2","ADD_CHAR",3,1352,0.0022189349112426
"455","4706e78f6e63d","P2","ADD_CHAR",13,6480,0.00200617283950617
"456","4706f68ad2db7","P2","ADD_CHAR",2,1775,0.00112676056338028
"457","470707e858e9f","P2","ADD_CHAR",21,8112,0.0025887573964497
"458","470842b39869a","P2","ADD_CHAR",7,3068,0.00228161668839635
"459","47090c659beef","P2","ADD_CHAR",32,4774,0.00670297444490993
"460","47099bcfc5545","P2","ADD_CHAR",6,2759,0.00217470097861544
"461","470a18a0bcbab","P2","ADD_CHAR",34,17080,0.00199063231850117
"462","470c3f8f47700","P2","ADD_CHAR",21,11529,0.00182149362477231
"463","470c4117c67cf","P2","ADD_CHAR",21,10561,0.00198844806363034
"464","470c41cebf240","P2","ADD_CHAR",1,1000,0.001
"465","470c5b3f21051","P2","ADD_CHAR",5,2541,0.00196772924045651
"466","470d4a1adba03","P2","ADD_CHAR",2,738,0.002710027100271
"467","470d6ad64c675","P2","ADD_CHAR",14,3963,0.00353267726469846
"468","470e013364adf","P2","ADD_CHAR",100,58269,0.00171617841390791
"469","47102b6718852","P2","ADD_CHAR",12,3472,0.00345622119815668
"470","4710a35875673","P2","ADD_CHAR",99,31586,0.00313430000633192
"471","4710a3cd52093","P2","ADD_CHAR",70,28850,0.0024263431542461
"472","471123bd6e29d","P2","ADD_CHAR",1,325,0.00307692307692308
"473","4711976216b13","P2","ADD_CHAR",2,1089,0.00183654729109275
"474","4712043fe5b10","P2","ADD_CHAR",3,2610,0.00114942528735632
"475","4712b3c0d4075","P2","ADD_CHAR",11,3692,0.00297941495124594
"476","4713eb439fedf","P2","ADD_CHAR",11,7311,0.00150458213650663
"477","471926aff0f06","P2","ADD_CHAR",59,6905,0.00854453294713975
"478","4719d1b89142c","P2","ADD_CHAR",2,772,0.00259067357512953
"479","471ad031a9d2b","P2","ADD_CHAR",3,1188,0.00252525252525253
"480","471ada99e379d","P2","ADD_CHAR",15,6198,0.00242013552758954
"481","471b574e36a35","P2","ADD_CHAR",17,9903,0.00171665151974149
"482","471b934d68326","P2","ADD_CHAR",12,8000,0.0015
"483","471baab754890","P2","ADD_CHAR",18,10497,0.00171477565018577
"484","471bd17adea7b","P2","ADD_CHAR",2,1680,0.00119047619047619
"485","471c0c1f6b463","P2","ADD_CHAR",5,3440,0.00145348837209302
"486","471ebc03d98f8","P2","ADD_CHAR",32,13682,0.00233883935097208
"487","471ef8e015034","P2","ADD_CHAR",1,88,0.0113636363636364
"488","471f000feaf88","P2","ADD_CHAR",28,15817,0.00177024720237719
"489","471f9ce7eec5f","P2","ADD_CHAR",10,1421,0.00703729767769177
"490","471fa19983ad9","P2","ADD_CHAR",4,1064,0.0037593984962406
"491","471ff1f0e4762","P2","ADD_CHAR",1,202,0.00495049504950495
"492","47215ac3a07f3","P2","ADD_CHAR",2,463,0.00431965442764579
"493","4721c692c1ffd","P2","ADD_CHAR",3,1525,0.0019672131147541
"494","4721c6f4118ca","P2","ADD_CHAR",1,228,0.0043859649122807
"495","4721c7ed9c966","P2","ADD_CHAR",1,444,0.00225225225225225
"496","4721c87033dde","P2","ADD_CHAR",1,402,0.00248756218905473
"497","4721c8b881f8a","P2","ADD_CHAR",2,146,0.0136986301369863
"498","4721c8eeb671f","P2","ADD_CHAR",1,189,0.00529100529100529
"499","4721c9372008c","P2","ADD_CHAR",1,8,0.125
"500","47223e4db3eb7","P2","ADD_CHAR",1,386,0.00259067357512953
"501","472290155979b","P2","ADD_CHAR",9,4679,0.00192348792477025
"502","472375e404762","P2","ADD_CHAR",22,9264,0.00237478411053541
"503","4723f708a7715","P2","ADD_CHAR",1,869,0.00115074798619102
"504","4724b73d7205c","P2","ADD_CHAR",1,420,0.00238095238095238
"505","4724bb0db9d66","P2","ADD_CHAR",5,2653,0.00188465887674331
"506","472526bf68760","P2","ADD_CHAR",21,7159,0.00293337058248359
"507","47252dc3d34c5","P2","ADD_CHAR",11,3488,0.00315366972477064
"508","47260f074e03f","P2","ADD_CHAR",19,9609,0.00197731293578936
"509","472791473b441","P2","ADD_CHAR",3,4469,0.000671291116580891
"510","47280d0307b04","P2","ADD_CHAR",2,1321,0.00151400454201363
"511","472d0dca6f4cd","P2","ADD_CHAR",3,1118,0.00268336314847943
"512","472e38b6569e8","P2","ADD_CHAR",1,528,0.00189393939393939
"513","472e66582f6a8","P2","ADD_CHAR",72,23111,0.00311539959326728
"514","472e8bf6b651f","P2","ADD_CHAR",40,8814,0.0045382346267302
"515","4730c160392f6","P2","ADD_CHAR",4,1342,0.0029806259314456
"516","4730fe55616a1","P2","ADD_CHAR",1,2041,0.000489955903968643
"517","47312ec949df7","P2","ADD_CHAR",3,548,0.00547445255474453
"518","47340bf9c5e94","P2","ADD_CHAR",4,1109,0.0036068530207394
"519","47346213cfcd4","P2","ADD_CHAR",1,2320,0.000431034482758621
"520","47354cf66b6a4","P2","ADD_CHAR",2,414,0.00483091787439614
"521","4735f58649c3e","P2","ADD_CHAR",2,4174,0.000479156684235745
"522","473604cd51f6d","P2","ADD_CHAR",2,626,0.00319488817891374
"523","473607b615c2f","P2","ADD_CHAR",6,2349,0.00255427841634738
"524","473607d75a658","P2","ADD_CHAR",1,582,0.00171821305841924
"525","473659f174184","P2","ADD_CHAR",3,695,0.00431654676258993
"526","4737aa5a01a3b","P2","ADD_CHAR",3,1509,0.00198807157057654
"527","47392d97aaee0","P2","ADD_CHAR",23,11379,0.00202126724668249
"528","473a134e36c9c","P2","ADD_CHAR",12,7807,0.00153708210580248
"529","473a26b0ab228","P2","ADD_CHAR",6,3855,0.00155642023346304
"530","473a39b1d835d","P2","ADD_CHAR",18,8292,0.00217076700434153
"531","473a5367071cb","P2","ADD_CHAR",1,1185,0.000843881856540084
"532","473b37690afe3","P2","ADD_CHAR",1,33,0.0303030303030303
"533","473c8d9b4084a","P2","ADD_CHAR",11,4246,0.00259067357512953
"534","473cf06b4bc87","P2","ADD_CHAR",14,5754,0.0024330900243309
"535","473d116379d73","P2","ADD_CHAR",2,1049,0.00190657769304099
"536","473d6e5a886cd","P2","ADD_CHAR",7,2322,0.00301464254952627
"537","473d715a9c8c5","P2","ADD_CHAR",17,7519,0.00226093895464822
"538","473f26ce0a1b3","P2","ADD_CHAR",1,3915,0.000255427841634738
"539","473f5764e77c1","P2","ADD_CHAR",15,6307,0.00237830981449183
"540","473f88421aad1","P2","ADD_CHAR",3,1545,0.00194174757281553
"541","4740386b82af5","P2","ADD_CHAR",1,1026,0.000974658869395711
"542","4740aa63616c9","P2","ADD_CHAR",1,262,0.00381679389312977
"543","4740fc441c78d","P2","ADD_CHAR",19,9534,0.00199286763163415
"544","4741e178064c7","P2","ADD_CHAR",1,365,0.00273972602739726
"545","4743a81c6b847","P2","ADD_CHAR",8,3241,0.00246837395865474
"546","4743c37f8b64f","P2","ADD_CHAR",28,13089,0.00213920085568034
"547","4744512e669c5","P2","ADD_CHAR",14,26119,0.000536008269841878
"548","474451321c6dc","P2","ADD_CHAR",32,43021,0.000743822784221659
"549","47445136cf474","P2","ADD_CHAR",21,29117,0.00072122814850431
"550","4744513c736f4","P2","ADD_CHAR",16,23549,0.000679434370886237
"551","47445be43e3cb","P2","ADD_CHAR",8,13061,0.000612510527524692
"552","47445be8cbe0e","P2","ADD_CHAR",7,12712,0.000550660792951542
"553","47445bedeb2ca","P2","ADD_CHAR",16,22906,0.00069850694141273
"554","47445bf3dbb0a","P2","ADD_CHAR",16,25595,0.000625122094159015
"555","4744744471fb7","P2","ADD_CHAR",16,27689,0.000577846798367583
"556","47447448597ff","P2","ADD_CHAR",14,26029,0.000537861615889969
"557","4744744be721d","P2","ADD_CHAR",18,27092,0.000664402775727152
"558","474501c572631","P2","ADD_CHAR",14,6384,0.00219298245614035
"559","4749a34646fcc","P2","ADD_CHAR",5,1297,0.0038550501156515
"560","4749a3741b6d2","P2","ADD_CHAR",12,25932,0.000462748727441
"561","4749a3773f95e","P2","ADD_CHAR",14,16766,0.000835023261362281
"562","4749a37a97819","P2","ADD_CHAR",30,36730,0.00081677103185407
"563","4749ac704ddf4","P2","ADD_CHAR",12,21513,0.000557802259099149
"564","4749ac72b27b6","P2","ADD_CHAR",13,21103,0.000616026157418376
"565","4749ac7654da8","P2","ADD_CHAR",6,10687,0.000561429774492374
"566","4749b5c8498ec","P2","ADD_CHAR",21,34953,0.000600806797699768
"567","4749b5cda292b","P2","ADD_CHAR",13,26752,0.000485944976076555
"568","4749b5d45098c","P2","ADD_CHAR",18,30679,0.000586720558036442
"569","4749e69864520","P2","ADD_CHAR",11,5631,0.00195347185224649
"570","4749fab513889","P2","ADD_CHAR",17,9709,0.00175095272427644
"571","474a08c5c73ad","P2","ADD_CHAR",10,3014,0.0033178500331785
"572","474c3959c5ed2","P2","ADD_CHAR",178,65947,0.00269913718592203
"573","474c395ccbcfa","P2","ADD_CHAR",123,48816,0.0025196656833825
"574","474c39604be99","P2","ADD_CHAR",118,35850,0.00329149232914923
"575","474c76f39c463","P2","ADD_CHAR",40,19256,0.0020772746157042
"576","474d582752c7e","P2","ADD_CHAR",10,5203,0.00192196809532962
"577","474d582fd5d05","P2","ADD_CHAR",1,560,0.00178571428571429
"578","474d5836b95a7","P2","ADD_CHAR",3,1072,0.00279850746268657
"579","474d5e532e3ed","P2","ADD_CHAR",170,52567,0.00323396807883273
"580","474d5e5948920","P2","ADD_CHAR",129,45224,0.00285246771625685
"581","474d5e73576d7","P2","ADD_CHAR",83,26761,0.00310152834348492
"582","474d638ec8e6d","P2","ADD_CHAR",10,5410,0.00184842883548983
"583","474d6393ef210","P2","ADD_CHAR",3,1654,0.00181378476420798
"584","474d7247c85e7","P2","ADD_CHAR",229,66110,0.0034639237634246
"585","474d724ce4bc9","P2","ADD_CHAR",135,40675,0.00331899200983405
"586","474dab180a415","P2","ADD_CHAR",11,3064,0.00359007832898172
"587","474e60097a61d","P2","ADD_CHAR",34,14994,0.00226757369614512
"588","474ff212404b2","P2","ADD_CHAR",157,15671,0.0100185055197499
"589","4751c616667ed","P2","ADD_CHAR",2,822,0.0024330900243309
"590","4751cdb54dcb9","P2","ADD_CHAR",2,846,0.00236406619385343
"591","4751e4b883159","P2","ADD_CHAR",2,2109,0.000948316737790422
"592","4751e5b47866e","P2","ADD_CHAR",2,2084,0.000959692898272553
"593","4751e84989aca","P2","ADD_CHAR",2,1938,0.00103199174406605
"594","4752acc3d8b0b","P2","ADD_CHAR",1,911,0.00109769484083425
"595","4752d1ca62cfb","P2","ADD_CHAR",48,17952,0.00267379679144385
"596","47555672654cf","P2","ADD_CHAR",16,4852,0.00329760923330585
"597","4755584edc8f4","P2","ADD_CHAR",8,2550,0.00313725490196078
"598","4755b410a5f26","P2","ADD_CHAR",1,37,0.027027027027027
"599","475742a33db99","P2","ADD_CHAR",10,4459,0.00224265530387979
"600","475764e8255de","P2","ADD_CHAR",1,403,0.00248138957816377
"601","4758ab21d5439","P2","ADD_CHAR",5,3025,0.00165289256198347
"602","4759c4cea84f7","P2","ADD_CHAR",11,6636,0.00165762507534659
"603","4759cd52eb5ab","P2","ADD_CHAR",4,1588,0.00251889168765743
"604","475df238f0b6d","P2","ADD_CHAR",6,5385,0.0011142061281337
"605","475f3a0ebc245","P2","ADD_CHAR",3,1808,0.00165929203539823
"606","47615dd66cfe0","P2","ADD_CHAR",4,3531,0.0011328235627301
"607","47615ee72802a","P2","ADD_CHAR",1,739,0.0013531799729364
"608","476435e6039b9","P2","ADD_CHAR",3,6468,0.000463821892393321
"609","476437f1a74f4","P2","ADD_CHAR",4,10813,0.000369925090169241
"610","47646b4072e0c","P2","ADD_CHAR",1,588,0.00170068027210884
"611","476568ed23f09","P2","ADD_CHAR",2,4918,0.000406669377795852
"612","47665f5496043","P2","ADD_CHAR",1,428,0.00233644859813084
"613","47682eec02b8d","P2","ADD_CHAR",1,411,0.0024330900243309
"614","4769abac875d9","P2","ADD_CHAR",1,377,0.0026525198938992
"615","476a533acfb33","P2","ADD_CHAR",10,5563,0.00179759122775481
"616","476ab8fdeecb2","P2","ADD_CHAR",17,3473,0.00489490354160668
"617","476cb6c8eeb28","P2","ADD_CHAR",3,1658,0.00180940892641737
"618","476cb6f208abe","P2","ADD_CHAR",2,1063,0.00188146754468485
"619","476cd8845fef4","P2","ADD_CHAR",1,413,0.00242130750605327
"620","476db8362bc47","P2","ADD_CHAR",3,1897,0.00158144438587243
"621","47707c835e679","P2","ADD_CHAR",6,3262,0.00183936235438381
"622","47785e9bc5a27","P2","ADD_CHAR",2,968,0.00206611570247934
"623","47898d0245839","P2","ADD_CHAR",1,1245,0.000803212851405623
"624","47006af26098f","P3","ADD_CHAR",12,3796,0.00316122233930453
"625","47016c8c29e44","P3","ADD_CHAR",1,515,0.00194174757281553
"626","4701717a42601","P3","ADD_CHAR",1,302,0.0033112582781457
"627","470193cc37adf","P3","ADD_CHAR",86,32337,0.00265949222253147
"628","4701c1caa2612","P3","ADD_CHAR",6,2096,0.00286259541984733
"629","4701c8509064e","P3","ADD_CHAR",18,7000,0.00257142857142857
"630","4701cb03f32bc","P3","ADD_CHAR",20,8866,0.00225580870742161
"631","47023565c88f3","P3","ADD_CHAR",3,2490,0.00120481927710843
"632","470295cc33ed4","P3","ADD_CHAR",3,402,0.00746268656716418
"633","4702c786ad34b","P3","ADD_CHAR",3,875,0.00342857142857143
"634","4702cd148e2f1","P3","ADD_CHAR",3,106,0.0283018867924528
"635","470327a780584","P3","ADD_CHAR",1,75,0.0133333333333333
"636","4703888546eeb","P3","ADD_CHAR",15,5281,0.0028403711418292
"637","47042c4949ecc","P3","ADD_CHAR",25,8914,0.00280457706977788
"638","470443bc1e2b2","P3","ADD_CHAR",16,16839,0.000950175188550389
"639","4704613de39a6","P3","ADD_CHAR",2,1788,0.00111856823266219
"640","470467677f591","P3","ADD_CHAR",12,7305,0.00164271047227926
"641","4704ed6571a4b","P3","ADD_CHAR",15,5172,0.00290023201856148
"642","4705a68920a92","P3","ADD_CHAR",3,1352,0.0022189349112426
"643","4706e78f6e63d","P3","ADD_CHAR",13,6480,0.00200617283950617
"644","4706f68ad2db7","P3","ADD_CHAR",2,1775,0.00112676056338028
"645","470707e858e9f","P3","ADD_CHAR",21,8116,0.00258748151798916
"646","470842b39869a","P3","ADD_CHAR",7,3068,0.00228161668839635
"647","47090c659beef","P3","ADD_CHAR",33,5384,0.00612927191679049
"648","47099bcfc5545","P3","ADD_CHAR",6,2759,0.00217470097861544
"649","470a18a0bcbab","P3","ADD_CHAR",38,19170,0.00198226395409494
"650","470c3f8f47700","P3","ADD_CHAR",19,11524,0.00164873307879209
"651","470c4117c67cf","P3","ADD_CHAR",21,10561,0.00198844806363034
"652","470c41cebf240","P3","ADD_CHAR",1,1002,0.000998003992015968
"653","470c5b3f21051","P3","ADD_CHAR",11,5539,0.00198591803574652
"654","470d4a1adba03","P3","ADD_CHAR",2,737,0.00271370420624152
"655","470d6ad64c675","P3","ADD_CHAR",14,3963,0.00353267726469846
"656","470e013364adf","P3","ADD_CHAR",110,65407,0.00168177717981256
"657","47102b6718852","P3","ADD_CHAR",13,3716,0.0034983853606028
"658","4710a35875673","P3","ADD_CHAR",102,32291,0.00315877489083646
"659","4710a3cd52093","P3","ADD_CHAR",72,28853,0.00249540775655911
"660","4710ed9f601cd","P3","ADD_CHAR",2,512,0.00390625
"661","471123bd6e29d","P3","ADD_CHAR",1,325,0.00307692307692308
"662","4711976216b13","P3","ADD_CHAR",2,1089,0.00183654729109275
"663","4712043fe5b10","P3","ADD_CHAR",3,2611,0.00114898506319418
"664","4712b3c0d4075","P3","ADD_CHAR",14,4864,0.00287828947368421
"665","4713eb439fedf","P3","ADD_CHAR",21,13774,0.00152461158704806
"666","471926aff0f06","P3","ADD_CHAR",59,6905,0.00854453294713975
"667","4719d1b89142c","P3","ADD_CHAR",2,772,0.00259067357512953
"668","471ad031a9d2b","P3","ADD_CHAR",3,1188,0.00252525252525253
"669","471ada99e379d","P3","ADD_CHAR",15,6198,0.00242013552758954
"670","471b574e36a35","P3","ADD_CHAR",20,11744,0.00170299727520436
"671","471b934d68326","P3","ADD_CHAR",12,8000,0.0015
"672","471baab754890","P3","ADD_CHAR",18,10476,0.00171821305841924
"673","471bd17adea7b","P3","ADD_CHAR",2,1679,0.00119118522930316
"674","471c0c1f6b463","P3","ADD_CHAR",5,3404,0.00146886016451234
"675","471ebc03d98f8","P3","ADD_CHAR",32,13686,0.00233815577962882
"676","471ef8e015034","P3","ADD_CHAR",1,88,0.0113636363636364
"677","471f000feaf88","P3","ADD_CHAR",28,15852,0.00176633863234923
"678","471f94ff5ce2b","P3","ADD_CHAR",1,45,0.0222222222222222
"679","471f9ce7eec5f","P3","ADD_CHAR",18,2935,0.00613287904599659
"680","471fa19983ad9","P3","ADD_CHAR",2,1062,0.00188323917137476
"681","471ff1f0e4762","P3","ADD_CHAR",1,202,0.00495049504950495
"682","47215ac3a07f3","P3","ADD_CHAR",4,1260,0.00317460317460317
"683","4721c692c1ffd","P3","ADD_CHAR",3,1525,0.0019672131147541
"684","4721c6f4118ca","P3","ADD_CHAR",1,229,0.00436681222707424
"685","4721c7ed9c966","P3","ADD_CHAR",1,444,0.00225225225225225
"686","4721c87033dde","P3","ADD_CHAR",1,402,0.00248756218905473
"687","4721c8b881f8a","P3","ADD_CHAR",2,146,0.0136986301369863
"688","4721c8eeb671f","P3","ADD_CHAR",1,189,0.00529100529100529
"689","4721c9372008c","P3","ADD_CHAR",1,8,0.125
"690","47223e4db3eb7","P3","ADD_CHAR",1,386,0.00259067357512953
"691","472290155979b","P3","ADD_CHAR",9,4679,0.00192348792477025
"692","472375e404762","P3","ADD_CHAR",24,10183,0.00235686929195718
